id,timestamp,date,co2,humidity,light,temperature,pir,Serial number,Locations,Latitude,Longitude
a81758fffe030d49,0 days 00:25:14.860000000,2017-06-26 10:51:18.113,377.41,39.0,1008.46,23.844000000000005,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:46.863000000,2017-06-26 11:16:20.334,370.26,39.0,1007.16,23.913,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:47.960000000,2017-06-26 11:41:21.013,342.11,39.0,1008.81,23.936,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:42.479000000,2017-06-26 12:06:16.972,320.96,38.47,1016.35,23.93,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:43.475000000,2017-06-26 12:31:18.872,312.55,38.05,1032.35,23.921000000000006,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:46.718000000,2017-06-26 12:56:19.610,367.94,39.0,1043.39,23.976,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:44.726000000,2017-06-26 13:21:17.516,403.04,39.0,1046.99,24.041,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:44.774000000,2017-06-26 13:46:20.610,398.72,39.0,1052.36,24.079999999999995,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:25:13.827000000,2017-06-26 14:11:49.215,402.69,38.24,1053.21,24.111999999999995,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:25:11.636000000,2017-06-26 14:37:16.507,407.67,38.0,1043.64,24.175999999999984,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:57.163000000,2017-06-26 15:02:32.390,376.71,37.99,1042.98,24.197999999999986,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:42.667000000,2017-06-26 15:27:31.676,357.57,38.0,1034.31,24.222999999999992,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:47.104000000,2017-06-26 15:52:33.677,369.86,38.0,1042.84,24.24900000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:43.800000000,2017-06-26 16:17:31.078,374.12,37.49,1033.85,24.28500000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:44.099000000,2017-06-26 16:42:31.017,368.23,37.0,1077.22,24.33000000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:47.206000000,2017-06-26 17:07:32.938,359.97,36.52,1090.1,24.372000000000003,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:41.394000000,2017-06-26 17:32:30.697,361.75,35.83,1089.09,24.37800000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:44.880000000,2017-06-26 17:57:31.077,414.44,35.84,1086.96,24.38000000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:42.200000000,2017-06-26 18:22:30.758,475.93,36.0,1085.13,24.42400000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:42.700000000,2017-06-26 18:47:30.677,523.93,36.0,1082.06,24.483999999999995,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:25:16.356000000,2017-06-26 19:13:02.633,557.49,36.0,1078.17,24.502,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:59.490000000,2017-06-26 19:38:18.063,572.38,36.0,1075.98,24.514,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:44.703000000,2017-06-26 20:03:18.603,646.98,36.26,1074.09,24.579999999999995,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:57.344000000,2017-06-26 20:28:31.464,702.35,36.98,1071.06,24.608,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:43.120000000,2017-06-26 20:53:30.922,717.43,37.0,983.72,24.60899999999999,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:25:00.494000000,2017-06-26 21:18:45.516,714.57,37.0,3.65,24.47700000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:25:03.025000000,2017-06-26 21:44:03.260,687.62,37.0,2.95,24.2,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:25:01.811000000,2017-06-26 22:09:16.711,662.64,37.0,2.21,24.005,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:43.480000000,2017-06-26 22:34:16.708,638.71,37.0,31.53,23.87500000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:44.387000000,2017-06-26 22:59:17.574,629.8,37.0,1049.11,23.96,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:58.407000000,2017-06-26 23:24:30.062,642.95,37.0,1068.52,24.19200000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:45.278000000,2017-06-26 23:49:30.680,647.94,36.92,1067.46,24.354,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:47.321000000,2017-06-27 00:14:32.681,652.87,36.14,1065.51,24.477,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:25:00.764000000,2017-06-27 00:39:47.504,654.1,36.0,1062.29,24.54,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:46.117000000,2017-06-27 01:04:47.301,646.44,36.0,21.39,24.46400000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:25:00.682000000,2017-06-27 01:30:00.522,618.06,36.56,1.0,24.195,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:43.515000000,2017-06-27 01:55:01.176,598.88,36.98,1.0,23.995,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:42.859000000,2017-06-27 02:20:00.616,578.52,37.0,1.0,23.84400000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:48.667000000,2017-06-27 02:45:02.763,560.75,36.99,1.0,23.74499999999999,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:59.527000000,2017-06-27 03:10:16.989,543.93,36.99,1.0,23.668,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:42.245000000,2017-06-27 03:35:13.195,525.37,36.91,1.11,23.596999999999994,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:44.821000000,2017-06-27 04:00:15.979,510.39,36.68,2.36,23.543000000000006,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:44.902000000,2017-06-27 04:25:15.382,496.3,36.23,6.26,23.497,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:47.156000000,2017-06-27 04:50:15.778,482.78,36.02,17.23,23.495,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:48.425000000,2017-06-27 05:15:17.023,467.76,36.0,29.13,23.489,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:43.163000000,2017-06-27 05:40:12.946,452.67,36.0,44.84,23.492,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:47.740000000,2017-06-27 06:05:15.906,439.13,36.0,85.02,23.497,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:58.563000000,2017-06-27 06:30:27.851,430.37,36.0,72.18,23.51,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:32:35.317000000,2017-06-27 07:03:17.887,382.57,36.5,50.94,23.481,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:38:58.600000000,2017-06-27 07:42:30.047,296.11,37.59,415.83,23.40000000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:34:27.302000000,2017-06-27 08:17:13.773,298.41,37.83,1232.51,23.69700000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:27:13.247000000,2017-06-27 08:44:43.940,283.45,37.15,1062.39,23.861000000000004,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:43.610000000,2017-06-27 09:09:44.494,255.79,37.0,1072.91,23.916000000000004,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:25:02.008000000,2017-06-27 09:34:58.882,243.43,37.0,1092.18,23.965,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:46.767000000,2017-06-27 09:59:57.788,254.17,37.0,1093.11,24.008000000000006,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:47.170000000,2017-06-27 10:24:58.159,293.07,37.0,1093.89,24.095999999999997,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:51.124000000,2017-06-27 10:50:03.544,308.59,37.0,1093.61,24.181999999999995,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:25:32.261000000,2017-06-27 11:15:44.962,320.73,37.75,1091.55,24.248,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:25:03.100000000,2017-06-27 11:41:02.421,318.07,37.98,1089.53,24.28400000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:25:00.620000000,2017-06-27 12:06:11.861,356.91,38.0,1084.14,24.33900000000001,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:24:42.718000000,2017-06-27 12:31:10.540,336.93,38.0,1079.11,24.383000000000006,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:25:01.578000000,2017-06-27 12:56:28.698,336.84,37.96,1077.03,24.394000000000005,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:26:01.946000000,2017-06-27 13:22:46.424,375.41,37.99,1073.57,24.42,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 00:38:04.409000000,2017-06-27 14:01:16.013,481.52,37.62,904.32,25.095999999999997,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 05:33:16.685000000,2017-06-27 19:34:44.159,381.49,38.11,924.43,24.695,207,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:56:05.680000000,2017-06-28 21:00:49.623,419.8,40.5,359.62,23.171,226,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:59:53.510000000,2017-06-29 22:15:40.135,248.22,41.61,185.23,21.803999999999995,215,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:44:57.482000000,2017-06-30 23:15:37.538,250.07,38.43,172.5,22.258,111,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:44:53.563000000,2017-07-02 00:15:27.140,246.57,33.65,70.47,22.092999999999996,9,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:59:53.507000000,2017-07-03 01:30:20.623,241.19,36.16,62.13,22.472999999999992,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 10:36:19.353000000,2017-07-04 12:21:42.956,232.76,37.03,166.53,23.748,75,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,0 days 15:53:26.530000000,2017-07-05 04:15:09.968,235.3,46.56,170.78,23.7,128,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:44:53.616000000,2017-07-06 05:15:01.065,251.05,39.25,152.87,23.664,141,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:29:53.694000000,2017-07-07 06:59:54.716,249.41,33.63,136.92,22.041999999999998,103,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:59:55.885000000,2017-07-08 08:14:50.458,252.89,31.94,183.74,21.656,95,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:59:53.491000000,2017-07-09 09:29:41.250,254.05,31.96,63.04,21.54700000000001,24,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:59:56.658000000,2017-07-10 10:44:37.869,242.28,38.05,104.77,22.349,36,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:44:53.922000000,2017-07-11 11:44:28.592,258.84,40.97,175.95,23.70599999999999,198,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:44:53.494000000,2017-07-12 12:44:21.767,245.49,42.69,160.18,23.85800000000001,185,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:59:49.952000000,2017-07-13 13:59:15.678,259.88,54.93,108.88,22.956,278,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:59:54.514000000,2017-07-14 15:14:10.010,265.77,52.78,155.2,22.508000000000006,195,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 02:44:56.742000000,2017-07-15 18:14:05.474,264.71,44.79,105.85,22.963000000000008,20,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 03:14:55.436000000,2017-07-16 21:43:57.249,296.48,43.92,67.17,22.745000000000005,18,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 17:31:29.387000000,2017-07-18 15:30:23.995,388.19,43.21,167.95,23.616000000000003,213,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,3 days 18:27:49.717000000,2017-07-22 09:58:21.461,465.8,42.5,113.24,23.731999999999992,235,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:59:53.000000000,2017-07-23 11:13:14.040,273.85,42.36,54.36,22.992000000000004,12,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:44:53.320000000,2017-07-24 13:13:07.321,244.4,43.32,101.62,22.908,54,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:44:53.957000000,2017-07-25 14:13:01.237,304.13,42.73,182.49,23.640000000000004,129,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,10 days 06:13:56.968000000,2017-08-04 20:41:57.765,374.54,41.88,156.43,24.13,112,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:44:53.676000000,2017-08-05 21:41:51.134,309.19,41.91,28.53,24.038,1,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:29:53.410000000,2017-08-06 23:26:44.232,228.22,41.82,19.21,23.206000000000003,0,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 05:14:52.412000000,2017-08-08 04:56:36.585,461.33,41.61,149.74,23.45000000000001,219,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:59:53.231000000,2017-08-09 07:11:29.859,548.48,42.3,177.5,23.929,250,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 03:29:52.563000000,2017-08-10 10:56:22.721,497.75,43.01,201.12,24.22000000000001,255,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 03:59:52.113000000,2017-08-11 15:11:15.577,484.22,46.59,191.14,24.435999999999996,278,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 08:59:51.707000000,2017-08-13 00:26:07.026,328.46,45.4,100.02,24.819000000000006,20,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 06:14:52.528000000,2017-08-14 07:10:59.224,238.86,46.37,19.27,24.276999999999997,6,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 04:29:52.653000000,2017-08-15 11:55:51.489,397.16,41.05,193.91,24.92900000000001,494,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 05:29:52.112000000,2017-08-16 17:40:43.842,310.93,37.64,215.52,25.096999999999994,328,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 07:44:51.801000000,2017-08-18 01:40:35.809,292.45,38.28,164.58,25.25500000000001,250,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 04:44:52.612000000,2017-08-19 06:40:28.121,313.57,42.42,146.29,25.373,206,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 08:59:51.556000000,2017-08-20 15:55:19.583,387.77,46.74,38.63,25.146000000000008,146,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 07:29:51.894000000,2017-08-21 23:40:11.372,310.98,43.63,132.22,25.06100000000001,230,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:59:53.288000000,2017-08-23 02:10:04.509,279.01,43.99,138.94,24.914000000000005,266,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 05:14:52.847000000,2017-08-24 07:39:57.313,260.81,37.11,140.38,24.548000000000002,211,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:14:53.629000000,2017-08-25 09:09:50.659,268.12,35.64,137.01,24.31000000000001,269,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:59:53.312000000,2017-08-26 10:24:43.893,267.52,36.24,111.53,23.939999999999994,211,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:59:53.537000000,2017-08-27 11:39:37.234,247.25,36.56,64.52,23.412,29,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 02:14:53.260000000,2017-08-28 14:09:30.674,247.64,35.66,60.33,22.97999999999999,158,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:14:53.504000000,2017-08-29 15:39:23.997,266.3,37.34,148.55,22.936,413,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:59:53.555000000,2017-08-30 17:54:17.164,295.75,49.62,134.53,22.55400000000001,458,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 02:14:53.269000000,2017-08-31 20:24:10.111,257.36,44.22,141.25,22.421000000000006,335,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:29:53.157000000,2017-09-01 22:09:03.326,302.37,44.45,127.43,22.541999999999994,478,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:44:53.907000000,2017-09-03 00:08:57.391,312.35,42.74,78.2,22.76899999999999,109,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 02:14:53.297000000,2017-09-04 02:38:49.787,284.31,41.93,17.12,22.588,66,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:59:53.387000000,2017-09-05 04:53:43.143,321.03,38.69,124.57,22.857,659,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:44:53.560000000,2017-09-06 05:53:36.363,333.36,34.7,131.84,23.03200000000001,781,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:59:53.290000000,2017-09-07 08:08:29.628,319.41,35.36,122.06,22.991000000000003,766,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:29:53.322000000,2017-09-08 09:53:22.799,345.08,35.81,133.36,23.173,667,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:29:53.280000000,2017-09-09 11:38:16.131,299.06,38.67,100.95,22.904,519,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 03:14:52.923000000,2017-09-10 15:08:09.033,347.68,38.91,53.35,22.882999999999992,88,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:14:53.411000000,2017-09-11 16:38:02.359,303.41,43.98,91.75,22.608999999999995,673,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:14:53.124000000,2017-09-12 18:07:55.725,348.64,46.53,129.63,22.84500000000001,898,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:59:53.483000000,2017-09-13 19:22:49.203,352.5,47.11,124.96,22.84500000000001,810,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:29:53.317000000,2017-09-14 21:07:42.518,511.73,45.95,130.57,23.061,876,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:14:53.422000000,2017-09-15 22:37:35.883,442.84,37.92,125.08,22.241,744,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:44:53.287000000,2017-09-17 00:37:29.122,377.62,36.94,75.47,21.585,202,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:59:53.750000000,2017-09-18 01:52:22.805,345.6,39.93,37.1,21.185000000000006,47,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:44:53.552000000,2017-09-19 02:52:16.047,370.14,39.03,128.12,21.492000000000004,880,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:14:53.400000000,2017-09-20 04:22:09.389,387.95,35.55,126.27,21.492000000000004,867,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:44:53.763000000,2017-09-21 05:22:03.116,413.13,33.26,139.61,21.61900000000001,932,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 01:14:53.170000000,2017-09-22 06:51:56.239,564.25,36.51,154.33,21.905,884,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 00:59:53.340000000,2017-09-23 08:06:50.004,369.64,38.06,129.74,21.616999999999994,703,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 02:59:53.003000000,2017-09-24 11:21:42.583,488.84,40.89,59.96,21.336,264,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 03:29:53.091000000,2017-09-25 15:06:35.592,383.63,42.86,116.98,21.254999999999995,545,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,1 days 06:14:52.454000000,2017-09-26 21:36:28.041,446.51,45.91,144.64,21.65,1119,264,TY-0701,65.05886501,25.46585262
a81758fffe030d49,-93 days +12:58:00.963000000,2017-06-26 10:49:28.734,352.14,39.29,864.19,23.646000000000004,13,264,TY-0701,65.05886501,25.46585262
a81758fffe030d4a,0 days 00:25:01.536000000,2017-06-26 11:14:44.714,339.84,38.15,934.37,23.936999999999998,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:33:02.478000000,2017-06-26 11:48:00.315,307.37,38.0,937.39,23.997,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:33:44.699000000,2017-06-26 12:21:58.156,281.71,38.0,950.13,24.009,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:33:03.938000000,2017-06-26 12:55:16.554,317.9,38.0,967.66,24.052999999999994,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:33:29.234000000,2017-06-26 13:29:14.629,366.18,38.01,972.5,24.12499999999999,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:33:02.283000000,2017-06-26 14:02:29.613,364.78,38.0,978.12,24.18399999999999,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:32:55.959000000,2017-06-26 14:35:57.069,375.75,37.73,960.41,24.211999999999996,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:32:14.278000000,2017-06-26 15:08:30.029,341.58,37.0,959.89,24.26700000000001,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:25:26.524000000,2017-06-26 15:34:27.332,324.0,37.0,944.86,24.28900000000001,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:24:48.652000000,2017-06-26 15:59:30.501,339.41,37.0,951.4,24.30400000000001,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:24:45.562000000,2017-06-26 16:24:29.661,337.75,37.0,945.46,24.32800000000001,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:24:42.996000000,2017-06-26 16:49:29.138,329.86,36.78,960.78,24.389,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:26:44.277000000,2017-06-26 17:16:26.637,322.04,36.0,962.43,24.40400000000001,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:25:03.161000000,2017-06-26 17:41:44.801,338.21,35.22,960.89,24.402000000000008,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:24:46.917000000,2017-06-26 18:06:43.678,403.88,35.17,959.41,24.442,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:25:03.819000000,2017-06-26 18:32:00.278,451.24,35.93,957.8,24.502,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:28:01.654000000,2017-06-26 19:00:15.111,497.98,36.0,954.84,24.529,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:32:28.926000000,2017-06-26 19:33:11.101,526.14,36.0,952.83,24.59,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:37:33.903000000,2017-06-26 20:11:29.984,607.97,36.0,949.61,24.626999999999992,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:32:41.641000000,2017-06-26 20:44:25.764,669.19,36.0,947.09,24.67299999999999,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:25:14.679000000,2017-06-26 21:09:55.661,679.62,36.0,265.54,24.613000000000003,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:24:57.779000000,2017-06-26 21:35:12.340,656.36,36.27,1.0,24.35700000000001,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:24:44.223000000,2017-06-26 22:00:12.425,631.62,36.65,0.99,24.154,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:24:43.145000000,2017-06-26 22:25:10.369,605.98,36.74,0.28,24.019,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:24:46.607000000,2017-06-26 22:50:14.235,588.52,36.48,610.11,23.976,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:24:45.052000000,2017-06-26 23:15:13.648,597.25,36.01,951.23,24.175,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:24:58.580000000,2017-06-26 23:40:25.701,605.14,36.0,947.92,24.331000000000003,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:25:14.698000000,2017-06-27 00:05:57.263,610.31,36.0,947.98,24.451,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:24:44.620000000,2017-06-27 00:30:55.060,612.01,36.0,947.29,24.538,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:25:18.943000000,2017-06-27 00:56:28.783,611.19,36.0,349.74,24.557,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:31:14.877000000,2017-06-27 01:27:57.682,585.29,36.0,0.0,24.292999999999992,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:34:43.952000000,2017-06-27 02:03:28.677,555.56,36.0,0.0,24.054,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:36:17.288000000,2017-06-27 02:39:57.322,528.33,36.0,0.0,23.88600000000001,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:38:29.608000000,2017-06-27 03:18:41.570,500.72,36.0,0.0,23.725999999999992,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:26:28.784000000,2017-06-27 03:45:27.995,479.89,36.0,0.1,23.642,0,304,TY-0210,65.05869253,25.466044399999998
a81758fffe030d4a,0 days 00:24:57.387000000,2017-06-27 04:10:39.023,463.08,36.0,0.63,23.593,0,304,TY-0210,65.05869253,25.466044399999998
